ID,Frugivore_Species,Plant_Species,Type of Interaction,Plant_family,Plant_genus,Plant_specific.epiteth,Plant_distribution,Plant_origin,Plant_Form,fruit_diameter,fruit_length,seed_diameter,seed_length,Fruit_color,Lipid_Score,Plants_IUCN,Frug_Class,Frug_Order,Frug_Family,Frug_Genus,Frug_Epitetus,Frug_Group,Frug_Body_Mass,Frug_Mean_Gape_Size,Frugivory_score,Frug_Migration_status,Frug_IUCN,Frug_Population_Trend,Study_Location,Latitude,Longitude,Precision,Study reference,Doi/Link,Study_Method
3941,Sturnira lilium,Piper gaudichaudianum,Mutualistic,Piperaceae,Piper,gaudichaudianum,BR-AL|BR-BA|BR-CE|BR-DF|BR-ES|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Sturnira,lilium,Bats,21,14.79,3,NA,LC,Stable,ParanÊ,-25.252089,-52.021541,estado,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
8192,Artibeus lituratus,Piper gaudichaudianum,Mutualistic,Piperaceae,Piper,gaudichaudianum,BR-AL|BR-BA|BR-CE|BR-DF|BR-ES|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,lituratus,Bats,88.5,21.11,3,NA,LC,Stable,S®o Paulo,-23.55052,-46.633309,cidade,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
8193,Carollia perspicillata,Piper gaudichaudianum,Mutualistic,Piperaceae,Piper,gaudichaudianum,BR-AL|BR-BA|BR-CE|BR-DF|BR-ES|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Carollia,perspicillata,Bats,16.5,14.29,3,NA,LC,Stable,S®o Paulo,-23.55052,-46.633309,cidade,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
8194,Sturnira lilium,Piper gaudichaudianum,Mutualistic,Piperaceae,Piper,gaudichaudianum,BR-AL|BR-BA|BR-CE|BR-DF|BR-ES|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Sturnira,lilium,Bats,21,14.79,3,NA,LC,Stable,S®o Paulo,-23.55052,-46.633309,cidade,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
3942,Carollia brevicauda,Piper gibbosum,Mutualistic,Piperaceae,Piper,gibbosum,NA,NA,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Carollia,brevicauda,Bats,17,13.97,3,NA,LC,Stable,ParanÊ,-25.252089,-52.021541,estado,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
8195,Carollia brevicauda,Piper gibbosum,Mutualistic,Piperaceae,Piper,gibbosum,NA,NA,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Carollia,brevicauda,Bats,17,13.97,3,NA,LC,Stable,S®o Paulo,-23.55052,-46.633309,cidade,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
2889,Artibeus lituratus,Piper glabratum,Mutualistic,Piperaceae,Piper,glabratum,BR-AC|BR-AL|BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RO|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,lituratus,Bats,88.5,21.11,3,NA,LC,Stable,NA,NA,NA,NA,Musnter 2011,NA,Animal-oriented
2890,Carollia perspicillata,Piper glabratum,Mutualistic,Piperaceae,Piper,glabratum,BR-AC|BR-AL|BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RO|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Carollia,perspicillata,Bats,16.5,14.29,3,NA,LC,Stable,NA,NA,NA,NA,Pinto et al 2006,https://chiroptera.unb.br/index.php/cn/article/view/120,Animal-oriented
2891,Sturnira lilium,Piper glabratum,Mutualistic,Piperaceae,Piper,glabratum,BR-AC|BR-AL|BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RO|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Sturnira,lilium,Bats,21,14.79,3,NA,LC,Stable,NA,NA,NA,NA,Pinto et al 2006,https://chiroptera.unb.br/index.php/cn/article/view/120,Animal-oriented
3943,Carollia perspicillata,Piper glabratum,Mutualistic,Piperaceae,Piper,glabratum,BR-AC|BR-AL|BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RO|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Carollia,perspicillata,Bats,16.5,14.29,3,NA,LC,Stable,Minas Gerais,-18.512178,-44.555032,estado,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
3944,Carollia perspicillata,Piper glabratum,Mutualistic,Piperaceae,Piper,glabratum,BR-AC|BR-AL|BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RO|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Carollia,perspicillata,Bats,16.5,14.29,3,NA,LC,Stable,S®o Paulo,-23.55052,-46.633309,cidade,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
3945,Sturnira lilium,Piper glabratum,Mutualistic,Piperaceae,Piper,glabratum,BR-AC|BR-AL|BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RO|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Sturnira,lilium,Bats,21,14.79,3,NA,LC,Stable,Minas Gerais,-18.512178,-44.555032,estado,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
3946,Sturnira lilium,Piper glabratum,Mutualistic,Piperaceae,Piper,glabratum,BR-AC|BR-AL|BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RO|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Sturnira,lilium,Bats,21,14.79,3,NA,LC,Stable,S®o Paulo,-23.55052,-46.633309,cidade,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
2892,Didelphis albiventris,Piper hispidinervum,Mutualistic,Piperaceae,Piper,hispidinervum,BR-AC|BR-AM|BR-BA|BR-DF|BR-GO|BR-MG|BR-MT|BR-PA|BR-RR|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Didelphimorphia,Didelphidae,Didelphis,albiventris,Marsupials,850,NA,1,NA,LC,Stable,NA,NA,NA,NA,Galetti  unpublish,NA,Animal-oriented
2893,Carollia perspicillata,Piper hispidum,Mutualistic,Piperaceae,Piper,hispidum,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP|BR-TO,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Carollia,perspicillata,Bats,16.5,14.29,3,NA,LC,Stable,NA,NA,NA,NA,Pinto et al 2006,https://chiroptera.unb.br/index.php/cn/article/view/120,Animal-oriented
2894,Carollia perspicillata,Piper hispidum,Mutualistic,Piperaceae,Piper,hispidum,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP|BR-TO,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Carollia,perspicillata,Bats,16.5,14.29,3,NA,LC,Stable,NA,NA,NA,NA,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
3567,Carollia perspicillata,Piper hispidum,Mutualistic,Piperaceae,Piper,hispidum,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP|BR-TO,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Carollia,perspicillata,Bats,16.5,14.29,3,NA,LC,Stable,Parque Estadual Vila Rica/EspÁrito Santo,-23.912478,-51.959745,preciso,Mikich 2002,http://www.scielo.br/pdf/rbzool/v19n1/v19n1a23.pdf,Animal-oriented
3947,Artibeus jamaicensis,Piper hispidum,Mutualistic,Piperaceae,Piper,hispidum,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP|BR-TO,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,Bats,42,7.2,3,NA,LC,Stable,ParanÊ,-25.252089,-52.021542,estado,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
3948,Carollia brevicauda,Piper hispidum,Mutualistic,Piperaceae,Piper,hispidum,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP|BR-TO,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Carollia,brevicauda,Bats,17,13.97,3,NA,LC,Stable,ParanÊ,-25.252089,-52.021542,estado,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
3949,Carollia castanea,Piper hispidum,Mutualistic,Piperaceae,Piper,hispidum,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP|BR-TO,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Carollia,castanea,Bats,11.8,123.3,3,NA,LC,Stable,ParanÊ,-25.252089,-52.021542,estado,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
3950,Carollia perspicillata,Piper hispidum,Mutualistic,Piperaceae,Piper,hispidum,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP|BR-TO,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Carollia,perspicillata,Bats,16.5,14.29,3,NA,LC,Stable,ParanÊ,-25.252089,-52.021542,estado,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
3951,Sturnira lilium,Piper hispidum,Mutualistic,Piperaceae,Piper,hispidum,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP|BR-TO,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Sturnira,lilium,Bats,21,14.79,3,NA,LC,Stable,ParanÊ,-25.252089,-52.021542,estado,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
2759,Didelphis aurita,Piper miquelianum,Mutualistic,Piperaceae,Piper,miquelianum,BR-BA|BR-MG|BR-PR|BR-RS|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Didelphimorphia,Didelphidae,Didelphis,aurita,Marsupials,1290,NA,1,NA,LC,Stable,NA,NA,NA,NA,Galetti  unpublish,NA,Animal-oriented
2895,Caluromys philander,Piper mollicomum,Mutualistic,Piperaceae,Piper,mollicomum,BR-AL|BR-AM|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RS|BR-SC|BR-SP|BR-TO,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Didelphimorphia,Didelphidae,Caluromys,philander,Marsupials,170,NA,1,NA,LC,Decreasing,NA,NA,NA,NA,Galetti  unpublish,NA,Animal-oriented
2896,Didelphis aurita,Piper mollicomum,Mutualistic,Piperaceae,Piper,mollicomum,BR-AL|BR-AM|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RS|BR-SC|BR-SP|BR-TO,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Didelphimorphia,Didelphidae,Didelphis,aurita,Marsupials,1290,NA,1,NA,LC,Stable,NA,NA,NA,NA,Galetti  unpublish,NA,Animal-oriented
2897,Micoureus demerarae,Piper mollicomum,Mutualistic,Piperaceae,Piper,mollicomum,BR-AL|BR-AM|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RS|BR-SC|BR-SP|BR-TO,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Didelphimorphia,Didelphidae,Micoureus,demerarae,Marsupials,120,NA,1,NA,LC,Stable,NA,NA,NA,NA,Galetti  unpublish,NA,Animal-oriented
2898,Micoureus demerarae,Piper mollicomum,Mutualistic,Piperaceae,Piper,mollicomum,BR-AL|BR-AM|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RS|BR-SC|BR-SP|BR-TO,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Didelphimorphia,Didelphidae,Micoureus,demerarae,Marsupials,120,NA,1,NA,LC,Stable,NA,NA,NA,NA,Galetti  unpublish,NA,Animal-oriented
2899,Micoureus demerarae,Piper mollicomum,Mutualistic,Piperaceae,Piper,mollicomum,BR-AL|BR-AM|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RS|BR-SC|BR-SP|BR-TO,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Didelphimorphia,Didelphidae,Micoureus,demerarae,Marsupials,120,NA,1,NA,LC,Stable,NA,NA,NA,NA,Galetti  unpublish,NA,Animal-oriented
2900,Philander frenatus,Piper mollicomum,Mutualistic,Piperaceae,Piper,mollicomum,BR-AL|BR-AM|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RS|BR-SC|BR-SP|BR-TO,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Didelphimorphia,Didelphidae,Philander,frenatus,Marsupials,450,NA,1,NA,LC,Unknown,NA,NA,NA,NA,Galetti  unpublish,NA,Animal-oriented
3952,Carollia perspicillata,Piper mollicomum,Mutualistic,Piperaceae,Piper,mollicomum,BR-AL|BR-AM|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RS|BR-SC|BR-SP|BR-TO,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Carollia,perspicillata,Bats,16.5,14.29,3,NA,LC,Stable,Rio de Janeiro,-22.906717,-43.172938,cidade,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
8249,Carollia perspicillata,Piper mollicomum,Mutualistic,Piperaceae,Piper,mollicomum,BR-AL|BR-AM|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RS|BR-SC|BR-SP|BR-TO,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Carollia,perspicillata,Bats,16.5,14.29,3,NA,LC,Stable,S®o Paulo,-23.55052,-46.633309,cidade,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
2901,Dermanura cinerea,Piper mosenii,Mutualistic,Piperaceae,Piper,mosenii,BR-PR|BR-RJ|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Dermanura,cinerea,Bats,NA,NA,NA,NA,LC,Unknown,NA,NA,NA,NA,Musnter 2011,NA,Animal-oriented
2902,Artibeus fimbriatus,Piper mosenii,Mutualistic,Piperaceae,Piper,mosenii,BR-PR|BR-RJ|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,fimbriatus,Bats,40,20.9,3,NA,LC,Stable,NA,NA,NA,NA,Musnter 2011,NA,Animal-oriented
2903,Artibeus lituratus,Piper mosenii,Mutualistic,Piperaceae,Piper,mosenii,BR-PR|BR-RJ|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,lituratus,Bats,88.5,21.11,3,NA,LC,Stable,NA,NA,NA,NA,Musnter 2011,NA,Animal-oriented
2904,Artibeus obscurus,Piper mosenii,Mutualistic,Piperaceae,Piper,mosenii,BR-PR|BR-RJ|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,obscurus,Bats,33.5,19.01,3,NA,LC,Unknown,NA,NA,NA,NA,Musnter 2011,NA,Animal-oriented
2905,Carollia perspicillata,Piper mosenii,Mutualistic,Piperaceae,Piper,mosenii,BR-PR|BR-RJ|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Carollia,perspicillata,Bats,16.5,14.29,3,NA,LC,Stable,NA,NA,NA,NA,Musnter 2011,NA,Animal-oriented
2906,Sturnira lilium,Piper mosenii,Mutualistic,Piperaceae,Piper,mosenii,BR-PR|BR-RJ|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Sturnira,lilium,Bats,21,14.79,3,NA,LC,Stable,NA,NA,NA,NA,Musnter 2011,NA,Animal-oriented
2907,Sturnira tildae,Piper mosenii,Mutualistic,Piperaceae,Piper,mosenii,BR-PR|BR-RJ|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Sturnira,tildae,Bats,25.5,NA,3,NA,LC,Stable,NA,NA,NA,NA,Musnter 2011,NA,Animal-oriented
2908,Dermanura cinerea,Piper reitzii,Mutualistic,Piperaceae,Piper,reitzii,BR-PR|BR-RJ|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Dermanura,cinerea,Bats,NA,NA,NA,NA,LC,Unknown,NA,NA,NA,NA,Musnter 2011,NA,Animal-oriented
2909,Artibeus fimbriatus,Piper reitzii,Mutualistic,Piperaceae,Piper,reitzii,BR-PR|BR-RJ|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,fimbriatus,Bats,40,20.9,3,NA,LC,Stable,NA,NA,NA,NA,Musnter 2011,NA,Animal-oriented
2910,Artibeus lituratus,Piper reitzii,Mutualistic,Piperaceae,Piper,reitzii,BR-PR|BR-RJ|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,lituratus,Bats,88.5,21.11,3,NA,LC,Stable,NA,NA,NA,NA,Musnter 2011,NA,Animal-oriented
2911,Artibeus obscurus,Piper reitzii,Mutualistic,Piperaceae,Piper,reitzii,BR-PR|BR-RJ|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,obscurus,Bats,33.5,19.01,3,NA,LC,Unknown,NA,NA,NA,NA,Musnter 2011,NA,Animal-oriented
2912,Carollia perspicillata,Piper reitzii,Mutualistic,Piperaceae,Piper,reitzii,BR-PR|BR-RJ|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Carollia,perspicillata,Bats,16.5,14.29,3,NA,LC,Stable,NA,NA,NA,NA,Musnter 2011,NA,Animal-oriented
2913,Sturnira lilium,Piper reitzii,Mutualistic,Piperaceae,Piper,reitzii,BR-PR|BR-RJ|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Sturnira,lilium,Bats,21,14.79,3,NA,LC,Stable,NA,NA,NA,NA,Musnter 2011,NA,Animal-oriented
2914,Sturnira tildae,Piper reitzii,Mutualistic,Piperaceae,Piper,reitzii,BR-PR|BR-RJ|BR-SC|BR-SP,native,scrub,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Sturnira,tildae,Bats,25.5,NA,3,NA,LC,Stable,NA,NA,NA,NA,Musnter 2011,NA,Animal-oriented
6751,Turdus amaurochalinus,Piper tectoniifolium,Mutualistic,Piperaceae,Piper,tectoniifolium,BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-RJ|BR-SP,native,scrub,NA,NA,NA,NA,green,1,LC,Aves,Passeriformes,Turdidae,Turdus,amaurochalinus,Small birds,57.9,12.09548387,2,MIG,LC,Stable,Bras?lia - DF,-15.9519,-47.9701,preciso,Motta 1991,http://www.scielo.br/scielo.php?script=sci_nlinks&ref=000084&pid=S0100-8404200700020001700017&lng=en,Network study
6752,Ramphocelus carbo,Piper tectoniifolium,Mutualistic,Piperaceae,Piper,tectoniifolium,BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-RJ|BR-SP,native,scrub,NA,NA,NA,NA,green,1,LC,Aves,Passeriformes,Thraupidae,Ramphocelus,carbo,Small birds,26,10.16818182,2,RES,LC,Stable,Bras?lia - DF,-15.9519,-47.9701,preciso,Motta 1991,http://www.scielo.br/scielo.php?script=sci_nlinks&ref=000084&pid=S0100-8404200700020001700017&lng=en,Network study
6753,Dacnis cayana,Piper tectoniifolium,Mutualistic,Piperaceae,Piper,tectoniifolium,BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-RJ|BR-SP,native,scrub,NA,NA,NA,NA,green,1,LC,Aves,Passeriformes,Thraupidae,Dacnis,cayana,Small birds,13,5.252413793,2,RES,LC,Stable,Bras?lia - DF,-15.9519,-47.9701,preciso,Motta 1991,http://www.scielo.br/scielo.php?script=sci_nlinks&ref=000084&pid=S0100-8404200700020001700017&lng=en,Network study
6754,Tangara cayana,Piper tectoniifolium,Mutualistic,Piperaceae,Piper,tectoniifolium,BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-RJ|BR-SP,native,scrub,NA,NA,NA,NA,green,1,LC,Aves,Passeriformes,Thraupidae,Tangara,cayana,Small birds,18,7.41884058,2,RES,LC,Stable,Bras?lia - DF,-15.9519,-47.9701,preciso,Motta 1991,http://www.scielo.br/scielo.php?script=sci_nlinks&ref=000084&pid=S0100-8404200700020001700017&lng=en,Network study
6755,Euphonia chlorotica,Piper tectoniifolium,Mutualistic,Piperaceae,Piper,tectoniifolium,BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-RJ|BR-SP,native,scrub,NA,NA,NA,NA,green,1,LC,Aves,Passeriformes,Fringillidae,Euphonia,chlorotica,Small birds,11,6.146666667,3,RES,LC,Stable,Bras?lia - DF,-15.9519,-47.9701,preciso,Motta 1991,http://www.scielo.br/scielo.php?script=sci_nlinks&ref=000084&pid=S0100-8404200700020001700017&lng=en,Network study
