,ID_codref,Bib_Ref,Country,State,Municipality,Site,Latitude_y,Longitude_x,Category_coord,Year_start,Year_finish,Habitat,Method,Number_nets,Net_size,RN_total_effort,Number_point_counts,Point_count_temporal_replicates,PE_total_effort,Olsoneconame,OlsonG200r,Ribeirovegtype,BSRs,Altitude,Annual_rainfall,Annual_temperature
85,,NA,Brazil,SP,TEODORO SAMPAIO,PEMD (on√ßa),-22.604311,-52.299449,,2003,2005,Forest,PE,,NA,NA,NA,NA,47,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,323,163,25.4
86,,NA,Brazil,SP,PORTO FERREIRA,Parque Estadual Porto Ferreira,-21.854136,-47.424438,,2002,2002,Forest,PE,,NA,NA,NA,NA,86,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,594,239,23.4
87,,NA,Brazil,SP,EMBU DAS ARTES,Trilha_Embu,-23.66383,-46.835125,,2002,2002,Forest,PE,,NA,NA,NA,NA,31,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,812,245,20.9
88,,NA,Brazil,SP,TEODORO SAMPAIO,Caldeirao,-22.474365,-52.330301,,2002,2002,Forest,PE,,NA,NA,NA,NA,18,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,420,164,25.3
89,,NA,Brazil,SP,TEODORO SAMPAIO,Estrada da Taquara,-22.598279,-52.240956,,2002,2002,Forest,PE,,NA,NA,NA,NA,10,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,316,165,25.2
90,,NA,Brazil,SP,TEODORO SAMPAIO,Estrada do Angelim,-22.59622,-52.301726,,2002,2002,Forest,PE,,NA,NA,NA,NA,23,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,323,163,25.3
91,,NA,Brazil,SP,TEODORO SAMPAIO,Morro (lado),-22.51377,-52.317916,,2002,2002,Forest,PE,,NA,NA,NA,NA,14,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,597,165,24.3
92,,NA,Brazil,SP,TEODORO SAMPAIO,Sete mil (baixo) - 4 mil,-22.548835,-52.291089,,2002,2002,Forest,PE,,NA,NA,NA,NA,20,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,468,165,24.8
93,,NA,Brazil,SP,TEODORO SAMPAIO,Sete mil (cima) - 3 mil,-22.52018,-52.274931,,2002,2002,Forest,PE,,NA,NA,NA,NA,14,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,534,166,24.6
94,,NA,Brazil,SP,TEODORO SAMPAIO,Trilha da mancha,-22.562642,-52.357379,,2002,2002,Forest,PE,,NA,NA,NA,NA,9,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,296,162,25.5
95,,NA,Brazil,SP,TEODORO SAMPAIO,Trilha da Mina,-22.53214,-52.30341,,2002,2002,Forest,PE,,NA,NA,NA,NA,11,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,548,164,25.1
96,,NA,Brazil,SP,TEODORO SAMPAIO,Trilha da Minerva (Cobrao),-22.409124,-52.382086,,2002,2002,Forest,PE,,NA,NA,NA,NA,12,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,402,164,24.8
97,,NA,Brazil,SP,TEODORO SAMPAIO,Trilha da Onca (baixo),-22.613412,-52.311715,,2002,2002,Forest,PE,,NA,NA,NA,NA,20,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,301,162,25.5
98,,NA,Brazil,SP,TEODORO SAMPAIO,Trilha da Taquara  (cima),-22.597474,-52.205939,,2002,2002,Forest,PE,,NA,NA,NA,NA,18,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,304,166,25.2
99,Bovo_80,"Alexandrino, E. R., E. R. Buechley, A. J. Piratelli, K. M. P. M. B. Ferraz, R. A. Moral, C. H. Sekercioglu, W. R. Silva, and H. T. Z. Couto. 2016. Bird sensitivity to disturbance as an indicator of forest patch conditions: An issue in environmental assessments. Ecological Indicator 66:369ñ381.",Brazil,SP,CORUMBATA√ç,Fragmento C1n,-22.21661389,-47.5974,PTCENTRAL,2011,2012,Not informed,"PE,OO",,NA,NA,6,NA,72,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,639,247,22.9
100,Bovo_82,"Alexandrino, E. R., E. R. Buechley, A. J. Piratelli, K. M. P. M. B. Ferraz, R. A. Moral, C. H. Sekercioglu, W. R. Silva, and H. T. Z. Couto. 2016. Bird sensitivity to disturbance as an indicator of forest patch conditions: An issue in environmental assessments. Ecological Indicator 66:369ñ381.",Brazil,SP,CORUMBATA√ç,Fragmento C1v,-22.21651111,-47.60605556,PTCENTRAL,2011,2012,Not informed,"PE,OO",,NA,NA,9,NA,106,Alto Parana Atlantic forests,Atlantic Forests,Savana,Florestas de Interior,628,247,23
101,Bovo_84,"Alexandrino, E. R., E. R. Buechley, A. J. Piratelli, K. M. P. M. B. Ferraz, R. A. Moral, C. H. Sekercioglu, W. R. Silva, and H. T. Z. Couto. 2016. Bird sensitivity to disturbance as an indicator of forest patch conditions: An issue in environmental assessments. Ecological Indicator 66:369ñ381.",Brazil,SP,CORUMBATA√ç,Fragmento C2n,-22.29241944,-47.61058056,PTCENTRAL,2011,2012,Not informed,"PE,OO",,NA,NA,9,NA,108,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,614,250,22.7
102,Bovo_86,"Alexandrino, E. R., E. R. Buechley, A. J. Piratelli, K. M. P. M. B. Ferraz, R. A. Moral, C. H. Sekercioglu, W. R. Silva, and H. T. Z. Couto. 2016. Bird sensitivity to disturbance as an indicator of forest patch conditions: An issue in environmental assessments. Ecological Indicator 66:369ñ381.",Brazil,SP,RIO CLARO,Fragmento C2v,-22.34516667,-47.58026389,PTCENTRAL,2011,2012,Not informed,"PE,OO",,NA,NA,6,NA,72,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,602,244,23
103,Bovo_88,"Alexandrino, E. R., E. R. Buechley, A. J. Piratelli, K. M. P. M. B. Ferraz, R. A. Moral, C. H. Sekercioglu, W. R. Silva, and H. T. Z. Couto. 2016. Bird sensitivity to disturbance as an indicator of forest patch conditions: An issue in environmental assessments. Ecological Indicator 66:369ñ381.",Brazil,SP,IPEUNA,Fragmento P1n,-22.48037778,-47.70401111,PTCENTRAL,2011,2012,Not informed,"PE,OO",,NA,NA,2,NA,24,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,610,252,23.2
104,Bovo_90,"Alexandrino, E. R., E. R. Buechley, A. J. Piratelli, K. M. P. M. B. Ferraz, R. A. Moral, C. H. Sekercioglu, W. R. Silva, and H. T. Z. Couto. 2016. Bird sensitivity to disturbance as an indicator of forest patch conditions: An issue in environmental assessments. Ecological Indicator 66:369ñ381.",Brazil,SP,CHARQUEADA,Fragmento P1v,-22.50809167,-47.69487222,PTCENTRAL,2011,2012,Not informed,"PE,OO",,NA,NA,6,NA,72,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,609,250,23.3
105,Bovo_92,"Alexandrino, E. R., E. R. Buechley, A. J. Piratelli, K. M. P. M. B. Ferraz, R. A. Moral, C. H. Sekercioglu, W. R. Silva, and H. T. Z. Couto. 2016. Bird sensitivity to disturbance as an indicator of forest patch conditions: An issue in environmental assessments. Ecological Indicator 66:369ñ381.",Brazil,SP,PIRACICABA,Fragmento P2v,-22.56885833,-47.68422222,PTCENTRAL,2011,2012,Not informed,"PE,OO",,NA,NA,7,NA,84,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,541,245,23.7
106,Bovo_94,"Alexandrino, E. R., E. R. Buechley, A. J. Piratelli, K. M. P. M. B. Ferraz, R. A. Moral, C. H. Sekercioglu, W. R. Silva, and H. T. Z. Couto. 2016. Bird sensitivity to disturbance as an indicator of forest patch conditions: An issue in environmental assessments. Ecological Indicator 66:369ñ381.",Brazil,SP,PIRACICABA,Fragmento P3n,-22.57508333,-47.672025,PTCENTRAL,2011,2012,Not informed,"PE,OO",,NA,NA,6,NA,72,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,568,245,23.6
107,431,"Allegrini, M. F.  1997. Avifauna como possÌvel indicador biolÛgico dos est·dios de regeneraÁ„o da Mata Atl‚ntica. DissertaÁ„o de Mestrado. Universidade de S„o Paulo, S„o Paulo, Brasil.",Brazil,SP,IPORANGA,Parque Estadual TurÌstico do Alto Ribeira,-24.541666,-48.7,AREAq,1995,1996,Not informed,PE,,NA,NA,10,9,93,Alto Parana Atlantic forests,Atlantic Forests,Areas de Tensao Ecologica,Florestas de Interior,313,188,25.1
108,432,"Allegrini, M. F.  1997. Avifauna como possÌvel indicador biolÛgico dos est·dios de regeneraÁ„o da Mata Atl‚ntica. DissertaÁ„o de Mestrado. Universidade de S„o Paulo, S„o Paulo, Brasil.",Brazil,SP,IPORANGA,Parque Estadual TurÌstico do Alto Ribeira,-24.541666,-48.7,AREAq,1995,1996,Not informed,PE,,NA,NA,20,10,208,Alto Parana Atlantic forests,Atlantic Forests,Areas de Tensao Ecologica,Florestas de Interior,313,188,25.1
109,433,"Allegrini, M. F.  1997. Avifauna como possÌvel indicador biolÛgico dos est·dios de regeneraÁ„o da Mata Atl‚ntica. DissertaÁ„o de Mestrado. Universidade de S„o Paulo, S„o Paulo, Brasil.",Brazil,SP,IPORANGA,Parque Estadual TurÌstico do Alto Ribeira,-24.541666,-48.7,AREAq,1995,1996,Not informed,PE,,NA,NA,10,10,104,Alto Parana Atlantic forests,Atlantic Forests,Areas de Tensao Ecologica,Florestas de Interior,313,188,25.1
110,434,"Allegrini, M. F.  1997. Avifauna como possÌvel indicador biolÛgico dos est·dios de regeneraÁ„o da Mata Atl‚ntica. DissertaÁ„o de Mestrado. Universidade de S„o Paulo, S„o Paulo, Brasil.",Brazil,SP,IPORANGA,Parque Estadual TurÌstico do Alto Ribeira,-24.541666,-48.7,AREAq,1992,1994,Not informed,INV,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Areas de Tensao Ecologica,Florestas de Interior,313,188,25.1
111,Costa_28,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,ITATINGA,"FSI, Mata Semi-DecÌdua",-23.17,-48.53,,1996,1996,Not informed,PE,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,649,214,23.2
112,Costa_29,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,ITATINGA,"FSI, Mata DecÌdua de Encosta Õngrime",-23.17,-48.53,,1996,1996,Not informed,PE,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,649,214,23.2
113,P1,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,PARANAPANEMA,Fazenda Santa Irene,-23.283333,-48.883333,MUN,1997,1997,Not informed,INV,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Agua,Florestas de Interior,566,192,23.9
114,P2,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,PARANAPANEMA,Fazenda Santa Irene,-23.283333,-48.883333,MUN,1997,1997,Not informed,LO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Agua,Florestas de Interior,566,192,23.9
115,P3,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,PARANAPANEMA,Fazenda Santa Irene,-23.283333,-48.883333,MUN,1997,1997,Not informed,LO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Agua,Florestas de Interior,566,192,23.9
116,P4,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,PARANAPANEMA,Fazenda Santa Irene,-23.283333,-48.883333,MUN,1997,1997,Not informed,LO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Agua,Florestas de Interior,566,192,23.9
117,372,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,AGUDOS,Reflorestamento da Companhia AgroFlorestal Monte Alegre,-22.466666,-48.966666,MOS,1978,1978,Not informed,RN,,NA,720,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Savana,Florestas de Interior,610,219,23.3
118,373,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,AGUDOS,Reflorestamento da Companhia AgroFlorestal Monte Alegre,-22.466666,-48.966666,MOS,1978,1978,Not informed,RN,,NA,720,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Savana,Florestas de Interior,610,219,23.3
119,374,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,AGUDOS,Reflorestamento da Companhia AgroFlorestal Monte Alegre,-22.466666,-48.966666,MOS,1978,1978,Not informed,RN,,NA,720,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Savana,Florestas de Interior,610,219,23.3
120,r47,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,AGUDOS,Reflorestamento da Companhia AgroFlorestal Monte Alegre,-22.466666,-48.966666,MOS,1978,1978,Not informed,RN,,NA,720,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Savana,Florestas de Interior,610,219,23.3
121,r48,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,AGUDOS,Reflorestamento da Companhia AgroFlorestal Monte Alegre,-22.466666,-48.966666,MOS,1978,1978,Not informed,RN,,NA,720,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Savana,Florestas de Interior,610,219,23.3
122,r49,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,AGUDOS,Reflorestamento da Companhia AgroFlorestal Monte Alegre,-22.466666,-48.966666,MOS,1978,1978,Not informed,RN,,NA,720,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Savana,Florestas de Interior,610,219,23.3
123,670,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,ANHEMBI,EstaÁ„o Experimental de Recursos Naturais Renov·veis de Anhembi,-22.716666,-48.166666,MOS,1977,1978,Not informed,RN,,NA,625,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Agua,Florestas de Interior,449,227,23.7
124,671,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,ANHEMBI,EstaÁ„o Experimental de Recursos Naturais Renov·veis de Anhembi,-22.716666,-48.166666,MOS,1977,1978,Forest,RN,,NA,1025,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Agua,Florestas de Interior,449,227,23.7
125,672,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,ANHEMBI,EstaÁ„o Experimental de Recursos Naturais Renov·veis de Anhembi,-22.716666,-48.166666,MOS,1977,1978,Caatinga shrubland,RN,,NA,180,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Agua,Florestas de Interior,449,227,23.7
126,673,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,ANHEMBI,EstaÁ„o Experimental de Recursos Naturais Renov·veis de Anhembi,-22.716666,-48.166666,MOS,1977,1978,Caatinga shrubland,RN,,NA,190,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Agua,Florestas de Interior,449,227,23.7
127,674,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,ANHEMBI,EstaÁ„o Experimental de Recursos Naturais Renov·veis de Anhembi,-22.716666,-48.166666,MOS,1977,1978,Shrubland,RN,,NA,75,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Agua,Florestas de Interior,449,227,23.7
128,675,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,ANHEMBI,EstaÁ„o Experimental de Recursos Naturais Renov·veis de Anhembi,-22.716666,-48.166666,MOS,1977,1978,Riverine forest,RN,,NA,300,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Agua,Florestas de Interior,449,227,23.7
129,676,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,ANHEMBI,EstaÁ„o Experimental de Recursos Naturais Renov·veis de Anhembi,-22.716666,-48.166666,MOS,1977,1978,Not informed,RN,,NA,420,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Agua,Florestas de Interior,449,227,23.7
130,677,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,ANHEMBI,EstaÁ„o Experimental de Recursos Naturais Renov·veis de Anhembi,-22.716666,-48.166666,MOS,1977,1978,Several,RN,,NA,535,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Agua,Florestas de Interior,449,227,23.7
131,695,"Almeida, A. 1997a. An·lise sinecolÛgica da avifauna nas reservas nativas da Eucatex/S.A. em Itatinga - SP. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,ANHEMBI,EstaÁ„o Experimental de Recursos Naturais Renov·veis de Anhembi ,-22.716666,-48.166666,MOS,1977,1978,Not informed,LO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Agua,Florestas de Interior,449,227,23.7
132,679,"Almeida, A. F., and J. E. M. Alves.  1983. Aves observadas combatendo um foco de lepidÛteros desfolhadores de eucalipto (Thyrinteina arnobia e Glena sp) em Aracruz (ES). Silvicultura 8(28):135ñ138.",Brazil,ES,ARACRUZ,Aracruz Florestal,-19.8,-40.283333,MOS,1980,1980,Not informed,INV,,NA,NA,NA,NA,NA,Bahia coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Bahia,98,150,26.8
133,652,"Almeida, A. F., and A. J. Laranjeiro.  1983. DistribuiÁ„o de aves em uma formaÁ„o florestal homogÍnea contÌgua a uma reserva de floresta natural. Silvicultura 8(28):10ñ14.",Brazil,ES,ARACRUZ,Aracruz Florestal,-19.8,-40.283333,MOS,1981,1981,Riverine forest,RN,10,NA,250,NA,NA,NA,Bahia coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Bahia,98,150,26.8
134,653,"Almeida, A. F., and A. J. Laranjeiro.  1983. DistribuiÁ„o de aves em uma formaÁ„o florestal homogÍnea contÌgua a uma reserva de floresta natural. Silvicultura 8(28):10ñ14.",Brazil,ES,ARACRUZ,Aracruz Florestal,-19.8,-40.283333,MOS,1981,1981,Riverine forest,RN,10,NA,250,NA,NA,NA,Bahia coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Bahia,98,150,26.8
135,991,"Almeida, A. F., A. J. Laranjeiro, and A. G. P. Campos. 1983. Import‚ncia ecolÛgica das grotas nas ·reas reflorestadas em Aracruz (ES). Silvicultura 8(28):6ñ9.",Brazil,ES,ARACRUZ,Aracruz Florestal,-19.8,-40.283333,PTCENTRAL,1983,1983,Riverine forest,RN,34,NA,850,NA,NA,NA,Bahia coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Bahia,98,150,26.8
136,859,"Almeida, E. M., and M. A. S. Alves. 2003. Comportamento de aves nectarÌvoras em Erythrina speciosa Andrews (Leguminosae - Papilionoideae) em uma ·rea de Floresta Atl‚ntica, Ilha Grande, Rio de Janeiro. Revista de Etologia 5(1):15ñ21.",Brazil,RJ,ANGRA DOS REIS,Ilha Grande,-23.1825,-44.215277,PTCENTRAL,2001,2001,Not informed,PF,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,NA,NA,298,230,24
137,783,"Almeida, E. M., P. F. Costa, M. S. Buckeridge, and M. A. S. Alves. 2006. Potential bird dispersers of Psychotria in a area of Atlantic forest on Ilha Grande, RJ, southeastern Brazil: a biochemical analysis of the fruits. Brazilian Journal of Biology 66(1A):1ñ8.",Brazil,RJ,ANGRA DOS REIS,Ilha Grande,-23.1825,-44.215,PTCENTRAL,1998,1998,Forest,PF,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,NA,NA,298,230,24
138,P8,"Almeida, M. E. C. 1997b. Estrutura de comunidades de aves em dois remanescentes florestais na Bacia do rio JacarÈ-Pepira, SP. DissertaÁ„o de Mestrado. Universidade Federal de S„o Carlos, S„o Paulo, Brazil.",Brazil,SP,BROTAS,Fazenda Santa Elisa,-22.2675,-48.173611,PTCENTRAL,1994,1995,Not informed,LO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Areas de Tensao Ecologica,Florestas de Interior,616,242,23.4
139,P9,"Almeida, M. E. C. 1997b. Estrutura de comunidades de aves em dois remanescentes florestais na Bacia do rio JacarÈ-Pepira, SP. DissertaÁ„o de Mestrado. Universidade Federal de S„o Carlos, S„o Paulo, Brazil.",Brazil,SP,BROTAS,Fazenda Morro Chato,-22.193333,-48.309166,PTCENTRAL,1994,1995,Shrubland,LO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Areas de Tensao Ecologica,Florestas de Interior,536,234,24.1
